HIVDeathRate,GDPLagK,GDPGrowthLag,OPENLag,POLITYLag,POLITYSQLag,InterstateWarLag,BatDeaths1000Lag
.27168599,8.0929909,9.5209923,66.767174,,,0,0
.53678536,8.1120701,.23575018,62.367664,,,0,0
.5301829,7.6107855,-6.1794901,56.161324,,,0,0
.52346164,7.5054102,-1.3845508,56.161324,,,0,0
.51690024,7.6688519,2.1776526,65.251717,,,0,0
.51052475,7.4017859,-3.4824834,68.472504,,,0,0
.25221375,7.5213361,1.6151534,68.474487,,,0,0
.49866107,7.7934604,3.6180401,68.475624,,,0,0
.49318165,7.7822595,-.14373043,64.198898,7,49,0,0
.48815301,7.6771879,-1.350136,67.048157,7,49,0,0
.05254503,1.2556499,-2.1234374,196.74362,-7,49,0,0
.060844779,1.368601,8.9954185,190.56047,8,64,0,0
.061337125,1.4242418,4.0655322,176.2899,8,64,0,0
.077907756,1.4538351,2.0778282,184.53223,8,64,0,0
.10074184,1.5420395,6.0670147,187.58369,8,64,0,0
.13474777,1.68935,9.5529661,174.76859,8,64,0,0
.17578962,1.7345256,2.6741302,149.468,0,0,0,.114
.22190829,1.7215798,-.74634707,138.92854,2,4,0,0
.28469792,1.7701012,2.8184197,134.58371,4,16,0,0
.32626003,1.7888708,1.0603682,150.79112,6,36,0,0
.36788896,1.8000709,.62609684,178.06386,8,64,0,0
.4095408,1.8613876,3.4063501,164.46072,8,64,0,0
.43148604,1.9755147,6.1312914,165.02214,8,64,0,0
.38725594,2.0704534,4.8057718,149.67308,8,64,0,0
.38680431,2.2308815,7.7484493,143.98503,8,64,0,0
.11700188,1.3544407,-.93056816,68.826843,-6,36,0,.1
.15826891,.50969815,-62.368366,64.381569,0,0,0,9.8999996
.3017047,.48939615,-3.9831495,33.512177,0,0,0,0
.24371544,.31396565,-35.846321,64.224625,0,0,0,0
.21955036,.20299716,-35.344147,66.955879,0,0,0,0
.38878277,.16006191,-21.150665,66.955772,0,0,0,0
.3371096,.15316476,-4.3090458,66.956558,0,0,0,0
.28842738,.16366704,6.8568411,45.077881,0,0,0,0
.29119006,.30891883,88.748337,62.109787,0,0,0,0
.31952658,.35903791,16.224035,62.109787,0,0,0,0
.34887692,.41484869,15.544542,57.962521,0,0,0,0
.38172483,.49187627,18.567629,56.270977,0,0,0,0
.39596978,.49566749,.77076429,54.582092,0,0,0,0
.40508047,.50366729,1.6139454,47.664845,0,0,0,.5
.41809979,.34551734,-31.399687,72.642151,1,1,0,1.661
.40676439,.35379726,2.3963861,81.791763,3,9,0,0
.38419357,.35984936,1.7106113,86.817223,5,25,0,0
.36429432,.3702108,2.8793759,80.411987,6,36,0,0
.28825971,9.1636105,6.9796605,100.16473,10,100,0,0
.28949928,9.841445,7.3970308,110.85252,10,100,0,0
.29107127,10.810154,9.8431559,109.844,10,100,0,0
.29288581,11.587059,7.1868033,112.75988,10,100,0,0
.29463047,12.476556,7.6766343,123.43379,10,100,0,0
.59248406,13.431747,7.6558919,130.01016,10,100,0,0
.0655348,.95569807,-.49080458,59.003357,8,64,0,0
.06361822,.94060558,-1.5792078,58.433846,7,49,0,0
.12355823,.9642691,2.515775,61.008423,7,49,0,0
.12003306,.96511042,.087242633,68.040169,7,49,0,0
.28351712,.83589345,-14.24888,53.601612,7,49,0,0
.2757144,.83597451,.0096923728,77.938065,7,49,0,0
.52194762,.86278987,5.0258627,73.775658,7,49,0,0
.50838959,.86535668,.29750651,77.27243,7,49,0,0
.075615697,.90863585,-3.1243556,52.829342,-9,81,0,0
.080419652,.93571383,2.9800665,55.696152,-9,81,0,0
.08751218,.90562046,-3.2160826,61.751041,-9,81,0,0
.098859005,.82204473,-9.2285633,67.312515,-9,81,0,0
.11715165,.92405528,12.409369,59.628021,-8,64,0,0
.13922383,.87728357,-5.0615721,46.289936,6,36,0,0
.17016794,.96533322,10.036623,50.866611,6,36,0,0
.19955853,1.0485007,8.6154022,59.239853,6,36,0,0
.24505055,1.0905063,4.0062757,63.929996,6,36,0,0
.29099825,1.0655025,-2.2928643,58.81881,6,36,0,0
.33776149,1.0676928,.2055517,63.275673,6,36,0,0
.37768492,1.0320587,-3.3374751,53.971066,6,36,0,0
.41410965,.96699929,-6.3038511,62.583397,4,16,0,0
.44114995,1.0185906,5.335186,66.377632,4,16,0,0
.4529286,1.0612036,4.1835423,65.41188,5,25,0,0
.43643713,1.1361063,7.0582652,65.66011,6,36,0,0
.37757534,1.1796168,3.8298032,71.719437,6,36,0,0
.4105072,1.2634023,7.1027751,73.452721,6,36,0,0
.1047813,8.9583569,6.4070048,153.84511,4,16,0,0
.10215251,9.5837688,6.9813228,154.13686,4,16,0,0
.099606276,10.217644,6.6140475,159.71222,4,16,0,0
.097115889,10.986644,7.5261979,179.47499,4,16,0,0
.23668566,11.835146,7.7230368,197.36536,3,9,0,0
.11537743,12.74117,7.6553669,192.14099,3,9,0,0
.11254003,13.296928,4.361918,190.2522,3,9,0,0
.2197579,12.605846,-5.1973066,180.4942,3,9,0,0
.14322369,13.287419,5.4067936,188.09206,3,9,0,0
.14020419,14.177885,6.7015662,206.10211,3,9,0,0
.12366903,13.981128,-1.3877678,190.02876,3,9,0,0
.15164867,14.455763,3.3948209,190.58974,3,9,0,0
.1984801,15.039848,4.0405045,188.70572,3,9,0,0
.20270546,15.870805,5.5250325,206.52618,3,9,0,0
.25274059,16.481495,3.847878,212.10042,3,9,0,0
.29379067,17.140261,3.997005,215.68356,3,9,0,0
.13039541,.8879832,5.3342648,44.463665,-7,49,0,0
.21186452,.88051569,-.84095156,45.728867,-7,49,0,.15000001
.15484048,.88910043,.97496605,47.243034,0,0,0,0
.24134441,.93402714,5.0530548,45.20665,7,49,0,0
.1958929,.96539742,3.3585992,52.428986,7,49,0,0
.15739778,.93609232,-3.0355408,56.799892,7,49,0,.15000001
.17341794,.92285466,-1.4141389,65.129044,7,49,0,0
.18751389,1.0295019,11.556238,54.219353,7,49,0,0
.21136183,1.0416548,1.1804591,55.649628,6,36,0,0
.22032289,1.0876148,4.4122014,55.405453,6,36,0,0
.25703478,1.1391118,4.7348652,55.850864,6,36,0,0
.27837226,1.1084917,-2.688072,56.612862,6,36,0,0
.30798075,1.131297,2.0573232,66.290413,6,36,0,0
.33548293,1.174979,3.8612359,63.624146,7,49,0,0
.36692718,1.1849363,.8474474,62.881748,7,49,0,0
.31579003,1.2655576,6.803853,55.689072,7,49,0,0
.27851176,1.2540592,-.90856361,57.944294,7,49,0,0
.3134923,1.2859557,2.5434606,55.921661,7,49,0,0
.44933742,1.9398848,-4.9311681,63.720695,-6,36,0,0
.43694395,2.081018,7.2753434,71.738464,-6,36,0,0
.2123944,2.1272962,2.2238178,77.29409,-6,36,0,0
.13762163,2.0047355,-5.7613368,70.418312,-6,36,0,0
.080232129,1.9866242,-.90342182,74.918129,-6,36,0,0
.12989618,2.0740399,4.4002237,71.31395,-6,36,0,0
.10813095,2.0846477,.51144809,83.225136,-6,36,0,0
.22970341,2.0334525,-2.4558294,83.890205,-6,36,0,0
.22311899,1.9880682,-2.2318749,78.628769,-6,36,0,0
.2168493,2.074378,4.3413777,75.762886,-6,36,0,0
.42185479,1.9679854,-5.1288881,109.19612,-6,36,0,0
.4106926,2.0409336,3.7067482,117.26913,-5,25,0,0
.40051511,2.3119371,13.278399,107.08522,-3,9,0,0
.13629797,16.082529,-1.8684069,138.79904,10,100,0,0
.090086244,16.718807,3.9563329,127.71532,10,100,0,0
.13405691,17.534826,4.8808455,122.30232,10,100,0,0
.093893275,18.341843,4.6023607,125.71325,10,100,0,0
.10213155,8.2752285,2.1283271,21.006662,0,0,0,0
.13562414,8.5690527,3.5506554,22.338213,0,0,0,0
.17367296,8.8092346,2.8028908,23.495047,0,0,0,0
.21602289,9.0090246,2.2679648,25.394569,0,0,0,0
.26801935,8.9996586,-.1039592,26.104618,0,0,0,0
.21211621,9.2687941,2.9905095,29.804932,4,16,0,.11
.24845861,8.3720741,-9.6746178,34.160732,4,16,0,0
.23777507,8.6968756,3.8795927,38.880489,4,16,0,.034000002
.27296281,9.209815,5.8979688,41.939751,6,36,0,0
.28990158,9.5543003,3.7404187,45.482166,6,36,0,0
.3096312,9.8034239,2.6074402,49.537682,6,36,0,0
.33335325,10.338496,5.4580121,55.066898,8,64,0,0
.36665806,10.180408,-1.5291159,53.815388,8,64,0,0
.36296132,10.12255,-.56832808,54.269726,8,64,0,0
.32663804,10.105446,-.16896306,54.649387,8,64,0,0
.35567924,10.398299,2.8979597,58.565632,8,64,0,0
.35181525,10.545991,1.4203606,61.546169,8,64,0,0
.34827587,10.953897,3.8678622,65.402893,8,64,0,0
.065725408,3.4878702,4.235642,145.97096,8,64,0,0
.15131642,4.6555705,8.5109205,49.052174,-7,49,0,0
.17803618,4.6956496,5.2355824,51.855091,-6,36,0,0
.17564987,4.5967383,-2.1064441,54.370308,-6,36,0,0
.17341271,4.5741029,-.49241629,58.05714,-6,36,0,0
.33513561,4.9841914,2.5829573,59.576077,-6,36,0,0
.33175516,5.1439104,3.2045159,62.605431,-6,36,0,0
.32790589,5.0964527,-.92260629,69.420395,-6,36,0,0
.32403782,5.4166508,6.2827702,71.564934,-6,36,0,0
.14239824,1.2644963,7.5599995,51.461044,-7,49,0,2.5
.14423454,1.2244414,-3.1676526,49.767719,-7,49,0,0
.15181762,1.2541693,2.4278741,50.342747,-6,36,0,0
.15781693,1.13775,-9.2825899,50.899082,-6,36,0,0
.15954541,1.189904,4.583962,46.618179,-6,36,0,0
.16726536,1.209357,1.6348416,53.810154,6,36,0,0
.17710495,1.0366703,-14.27922,59.134392,6,36,0,0
.18230219,1.0975263,5.8703446,50.822197,6,36,0,0
.19762352,1.1971517,9.0772505,46.489536,6,36,0,0
.20969081,1.2680831,5.9250259,46.198654,6,36,0,0
.22563586,1.1983633,-5.498055,61.347649,6,36,0,0
.24453737,1.2454021,3.925262,60.400337,6,36,0,0
.26131284,1.473483,18.313824,49.306721,6,36,0,0
.28823155,1.6186577,9.8524933,77.467865,6,36,0,0
.30134362,1.7366142,7.2873063,77.381203,6,36,0,0
.31137896,1.8889731,8.7733297,75.892387,6,36,0,0
.32176924,1.9878981,5.2369699,74.849998,6,36,0,0
.30319759,2.0983808,5.5577679,73.904022,6,36,0,0
.093407176,,,,-6,36,0,0
.11772705,,,,-7,49,0,.1
.15305789,,,,-7,49,0,0
.18720654,,,,-7,49,0,0
.22324473,,,,-7,49,0,0
.28689647,,,,-7,49,0,0
.30501893,,,,-7,49,0,0
.37632141,,,,-7,49,0,.079999998
.44592983,,,,-7,49,0,0
.48963895,,,,-7,49,0,0
.53274435,,,,-7,49,0,0
.57541567,,,,-7,49,0,0
.61770642,,,,-7,49,0,0
.63599998,,,,-7,49,0,.23
.70954788,,,,-7,49,0,.030999999
.70360482,,,,-8,64,0,0
.76774424,,,,-8,64,0,.07
.73210776,,,,-8,64,0,.15800001
.11758245,5.2928805,-4.1322174,85.973724,,,0,0
.12656361,5.3011208,8.4948406,87.137177,6,36,0,0
.1193846,5.2090693,-3.1382036,93.329887,6,36,0,0
.12425712,5.2702484,1.1744741,89.775574,6,36,0,0
.1296436,5.2938375,.44758761,95.225365,6,36,0,0
.14411481,5.3477817,1.0190034,100.10793,6,36,0,0
.16359812,5.3031578,-.83444208,99.081398,6,36,0,0
.18245535,5.3252649,.41686791,99.814499,6,36,0,0
.21282732,5.3498721,.46208292,99.959343,6,36,0,0
.23988487,5.5309892,3.385447,91.414307,6,36,0,0
.27116415,5.4411449,-1.6243771,94.513,6,36,0,0
.30078796,5.797565,6.5504608,94.661552,6,36,0,0
.30158368,6.1456418,6.0038433,100.23123,6,36,0,0
.29772446,6.180305,.56402791,96.749756,6,36,0,0
.14465901,5.8889127,-4.7148514,99.109177,6,36,0,0
.16024999,6.2428217,6.0097542,104.92932,6,36,0,0
.049771197,1.5051134,3.5327103,34.718246,5,25,0,0
.097051367,1.4960456,-.60246825,42.6535,5,25,0,0
.11828423,1.5149397,1.2629405,45.819443,5,25,0,0
.076905183,1.5794511,4.2583456,55.956745,5,25,0,0
.10980977,1.630718,1.960645,58.44038,5,25,0,.1
.12864141,1.6692202,2.3610549,64.539612,5,25,0,.1
.16755573,1.6883962,1.148803,56.763981,5,25,0,.25
.1719951,1.7343678,2.722796,52.300983,6,36,0,.15899999
.20834619,1.7831334,2.8117228,55.838566,6,36,0,.25999999
.25106749,1.7587739,-1.3661052,46.082436,6,36,0,.42899999
.28438455,1.7956402,2.0961378,44.047649,-6,36,0,3.947
.30880606,1.8418325,2.5724647,45.975315,-6,36,0,2.105
.33218107,1.8677856,1.4090891,43.892498,-6,36,0,2.451
.34730563,1.8857872,.96379811,45.289001,-6,36,0,1.848
.35577577,1.9093962,1.2519355,40.918301,6,36,0,.47999999
.33440343,23.846649,3.91328,77.667198,10,100,0,0
.33178499,24.618595,3.2371337,78.3368,10,100,0,0
.32942417,25.014227,1.6070409,81.497421,10,100,0,0
.32724446,25.243681,.91730213,82.492683,10,100,0,0
.65014714,25.208393,-.1397931,83.979179,10,100,0,0
.32341528,25.821371,2.4316404,88.599014,10,100,0,0
.1611136,26.552696,2.832248,93.986252,10,100,0,0
.064073816,27.4674,3.4448626,94.761337,10,100,0,0
.063702382,28.603914,4.1376867,100.77228,10,100,0,0
.031635556,29.678926,3.7582619,104.03264,10,100,0,0
.031396326,30.930511,4.217092,108.05756,10,100,0,0
.031160237,31.927185,3.2222958,117.39551,10,100,0,0
.030961877,32.276299,1.0934699,117.87041,10,100,0,0
.030816132,31.919851,-1.1043627,119.29405,10,100,0,0
.030709263,31.759752,-.50156665,121.171,10,100,0,0
.061275072,32.284229,1.6513883,126.62239,10,100,0,0
.061176665,32.638073,1.0960298,131.67101,10,100,0,0
.061045822,33.38998,2.3037705,137.70052,10,100,0,0
.29002318,17.811184,-.0053550419,41.567963,10,100,0,0
.28611484,17.547857,-1.4784261,43.463089,10,100,0,0
.28314978,17.112896,-2.4787142,45.685337,10,100,0,0
.27993953,17.11824,.031224024,47.380127,10,100,0,0
.27623546,18.049101,5.4378328,47.550602,10,100,0,0
.27222738,18.874031,4.5704741,49.830738,10,100,0,0
.21440877,1.7952596,1.1691922,52.005852,6,36,0,0
.21000761,1.8518637,3.1529777,56.954254,8,64,0,0
.20597233,1.9142389,3.3682401,61.384727,8,64,0,0
.20227711,1.9201454,.30855376,71.480438,8,64,0,0
.39777192,1.9369433,.87481946,74.20652,8,64,0,0
.39152664,2.0495017,5.811142,80.096893,8,64,0,0
.19289613,2.0577908,.40443814,78.348373,8,64,0,0
.1902575,2.0484447,-.45416564,79.299774,8,64,0,0
.46351257,2.0111065,.13418898,80.758118,8,64,0,0
.45766258,2.0731249,3.0837979,85.106682,8,64,0,0
.45188636,2.1123152,1.8903905,87.832909,8,64,0,0
.44606245,2.138386,1.2342308,91.551994,8,64,0,0
.12785062,.93707669,-1.2653542,74.451782,-7,49,0,0
.23919296,.90482479,2.1207993,59.979485,1,1,0,.039999999
.17947073,.85404193,2.2400994,52.414375,8,64,0,.40000001
.16102938,.80759722,-3.1488855,55.144459,-6,36,0,.059999999
.17083549,.8663972,7.2808495,55.069256,-6,36,0,0
.19263454,.86815119,.20244318,45.3326,5,25,0,0
.22308283,.81068319,-6.6195812,51.121529,5,25,0,0
.23030266,.82280481,1.4952391,50.857353,5,25,0,0
.27289832,.82803494,.63563865,48.334919,5,25,0,0
.30254772,.87702852,5.9168501,46.542057,5,25,0,0
.32041159,.84882176,-3.2161648,48.343681,6,36,0,0
.33668876,.85149413,.31482759,50.498276,6,36,0,0
.35223457,.86555928,1.6518164,46.92889,6,36,0,0
.14519495,1.2618864,5.974968,61.41806,-5,25,0,0
.13368014,1.3394647,6.1478081,56.438515,-5,25,0,0
.14984572,1.3233043,-1.206483,63.053864,-5,25,0,0
.16178411,1.2456772,-5.8661551,49.991192,-5,25,0,0
.16387129,1.258655,1.0418191,57.550098,-7,49,0,0
.17512979,1.2406281,-1.4322218,54.225338,-7,49,0,0
.19272041,1.2087343,-2.5707881,49.242142,-6,36,0,0
.21541983,1.2234474,1.2172264,49.04031,-6,36,0,0
.23892222,1.2873619,5.2241263,65.257225,-6,36,0,0
.26602679,1.2899863,.20385817,63.186638,-1,1,0,0
.2843883,1.2337512,-4.3593478,53.113033,4,16,0,0
.31728709,1.275251,3.3637135,56.746906,4,16,0,0
.35690841,1.3786874,8.1110544,51.816284,4,16,0,0
.37130722,1.6445094,19.280806,54.298431,4,16,0,0
.38496074,1.8176615,10.529107,67.263596,4,16,0,0
.39793119,1.8631015,2.4999118,45.144203,4,16,0,.124
.40121984,1.8102312,-2.8377566,54.346695,4,16,0,0
.37057453,2.1765845,20.237928,69.686493,4,16,0,0
.23191094,31.270752,2.6031699,67.07589,10,100,0,0
.23059539,32.088367,2.6146326,67.376503,10,100,0,0
.22935779,33.798565,5.3296618,68.384346,10,100,0,0
.16343214,2.6074715,3.0223107,35.239456,8,64,0,0
.1594771,2.6638496,2.1621764,36.765976,8,64,0,1.7
.15569375,2.6306584,-1.2459842,34.545448,8,64,0,.5
.15199648,2.650537,.75565279,31.528751,7,49,0,0
.19289266,2.6999073,1.8626484,28.849113,7,49,0,0
.23174971,2.7393556,1.4610926,28.851007,-6,36,0,0
.26864585,2.6960084,-1.5823737,30.241552,-6,36,0,0
.15872751,2.7242954,1.0492127,30.844086,-6,36,0,0
.18862996,2.7728684,1.7829489,35.163097,-5,25,0,0
.21701778,2.9581399,6.6815825,30.683226,-5,25,0,0
.25036591,3.0845647,4.2737994,36.296753,-5,25,0,.098999999
.28301522,3.2693834,5.9917302,38.605469,-5,25,0,.175
.31388208,3.3885679,3.6454709,36.826042,-5,25,0,.454
.10369537,5.2709842,-.76858729,166.26944,8,64,1,.44600001
.16255207,5.6743727,7.6529918,177.01396,8,64,0,0
.13271424,6.33109,11.573391,222.28792,8,64,0,0
.23886296,6.4311662,.32398233,174.45988,8,64,0,0
.23404627,6.4269142,-.066118598,165.54926,9,81,0,0
.39957377,6.4234285,-1.4198356,162.31941,9,81,0,0
.39166108,6.6695485,3.831594,164.32143,9,81,0,0
.38401562,6.9196911,3.7505226,160.39536,9,81,0,0
.37665448,7.0144691,1.369686,134.31953,9,81,0,0
.33261985,7.1243534,1.5665398,149.01677,9,81,0,0
.3264949,7.0014315,-1.7253799,146.88229,9,81,0,0
.35266221,6.9975553,-.055361658,143.21106,9,81,0,0
.34641805,7.0360065,.54948908,130.97229,9,81,0,0
.30945364,7.550179,7.3077416,138.94666,9,81,0,0
.3345969,7.9445825,5.2237616,144.54662,9,81,0,0
.29934698,8.5311136,7.3827786,145.03653,9,81,0,0
.097939432,2.3592422,-4.3045316,92.891174,4,16,0,0
.12388766,2.4078901,-.57270688,103.04405,4,16,0,0
.14372796,2.1137831,.268053,128.41074,4,16,0,0
.16475251,2.0906661,1.5572766,136.08438,4,16,0,0
.13437194,2.1265545,1.7166022,138.47458,4,16,0,0
.10541689,2.1439412,.81760257,137.11304,4,16,0,0
.2184146,4.9134483,-1.7766956,103.51738,7,49,0,0
.21327168,5.0079627,1.9235889,133.40446,7,49,0,0
.20837891,4.7275305,-5.5997367,161.55536,7,49,0,0
.20372461,4.8256803,2.0761409,174.3259,7,49,0,0
.19928573,4.7672353,-1.2111195,158.02446,7,49,0,0
.1950395,4.7686343,.029342549,144.28114,7,49,0,0
.311744,4.8207917,.25441721,100.1267,7,49,0,0
.22908802,4.5563726,-5.4849715,107.26827,7,49,0,0
.22454342,4.4846511,-1.5740987,97.966599,7,49,0,0
.35227096,4.4518209,-.73205,99.390617,7,49,0,0
.34553728,4.5059619,1.2161551,98.190895,8,64,0,0
.33906057,4.5954571,1.9861451,100.87135,8,64,0,0
.27703899,4.5909643,-.09775798,106.80312,8,64,0,0
.27230909,4.6292171,.83322114,119.48697,8,64,0,0
.22975641,4.2908854,-15.815014,24.393185,7,49,0,2.013
.22524032,4.0244403,-6.2095575,24.542252,8,64,0,1.485
.22096159,4.0320892,.19006032,27.719315,8,64,0,1.192
.21692322,3.9337454,-2.4390306,29.669479,-3,9,0,1.7180001
.21312973,4.0357823,2.5938926,29.298084,1,1,0,1.1289999
.2095779,4.4625063,10.573514,31.951693,1,1,0,.31400001
.17875494,4.7366204,6.142601,34.517551,1,1,0,.428
.21668604,4.7745967,.80175722,34.895775,1,1,0,.211
.25360978,5.0141158,5.0165281,36.701859,1,1,0,.13
.2896027,4.9048076,-2.1800041,38.27887,1,1,0,.092
.25328672,4.8988242,-.12198987,35.941364,1,1,0,.054000001
.2788963,4.9752035,1.5591327,36.958088,5,25,0,0
.31343749,4.9210987,-1.0874915,38.664227,9,81,0,0
.30966783,5.0950112,3.5340209,38.67054,9,81,0,0
.36166635,5.227211,2.5946867,39.093037,9,81,0,0
.27498445,5.4311442,3.9013736,41.782272,9,81,0,0
.31716025,5.7339764,5.5758567,44.213188,9,81,0,0
.23657456,6.0728092,5.9092073,43.70311,9,81,0,0
.051789321,8.3078251,6.5357842,42.205868,9,81,0,0
.051746443,8.8386002,6.388865,47.460804,9,81,0,0
.051724836,9.4609203,7.0409169,51.788963,9,81,0,0
.0261561,10.957766,1.1417315,60.900093,9,81,0,0
.026180753,11.11495,1.434459,62.375034,10,100,0,0
.026190216,11.56169,4.0192695,66.996948,10,100,0,0
.02620171,12.236137,5.8334684,72.529175,10,100,0,0
.052436642,12.666115,3.5139961,74.511292,10,100,0,0
.052465126,13.496287,6.5542793,80.571991,10,100,0,0
.25262734,14.160784,4.3066316,42.658844,10,100,0,0
.25163561,15.045144,6.2451367,44.985497,10,100,0,0
.16728564,15.406118,2.3992736,45.903107,10,100,0,0
.33420226,15.635405,1.4882737,48.461128,10,100,0,0
.33340001,15.280038,-2.2728245,47.795803,10,100,0,0
.24932681,15.83405,3.6257215,49.785679,10,100,0,0
.24863251,16.131109,1.8760717,52.583961,10,100,0,0
.24779464,16.662821,3.2961853,53.470226,10,100,0,0
.24681608,17.432673,4.6201835,54.896069,10,100,0,0
.24572439,18.322853,5.1063938,57.881012,10,100,0,0
.19558366,19.003599,3.7152846,58.898232,10,100,0,0
.19430801,19.606134,3.1706352,60.563702,10,100,0,0
.19289517,19.878904,1.3912438,60.207836,10,100,0,0
.095775843,19.808264,-.35535237,60.363361,10,100,0,0
.095220275,19.40657,-2.0279031,62.167336,10,100,0,0
.094791673,19.614145,1.0696088,64.620941,10,100,0,0
.094479166,19.561754,-.26710841,65.604256,10,100,0,0
.094265506,19.670153,.55413258,69.106583,10,100,0,0
.043992788,5.637866,1.0861295,27.374771,5,25,0,0
.088179536,5.8472586,3.7140441,29.185318,5,25,0,0
.088676065,6.4550519,4.3274264,32.679913,8,64,0,0
.089114651,5.8393683,-1.7457473,43.51178,8,64,0,0
.22932486,6.5429559,6.3727355,55.981434,8,64,0,0
.22996935,6.8698697,4.9964218,61.21138,8,64,0,0
.23057535,7.2813454,5.9895711,64.921188,8,64,0,0
.23111394,7.8536654,7.8600864,71.182587,9,81,0,0
.23161373,8.2112446,4.5530133,76.536987,9,81,0,0
.013577363,7.6111493,-3.5991321,42.106758,3,9,0,16
.013614796,7.6515079,.53025383,41.902798,3,9,0,0
.034174249,7.146915,-6.5946827,42.886261,3,9,0,0
.022783766,7.4806852,4.6701274,42.093651,3,9,0,15.1
.026036389,8.3050976,11.020544,43.686234,6,36,0,14.5
.037361205,8.7988787,5.9455228,44.882492,6,36,0,5
.056093652,9.2818069,5.4885092,47.819324,6,36,0,5
.083420478,10.017655,7.9278622,50.850151,6,36,0,2
.12701234,10.912732,8.9349985,54.788826,6,36,0,2
.18500797,11.599518,6.2934327,56.604134,6,36,0,2
.25590175,12.421013,7.0821457,59.52914,6,36,0,.34999999
.17883225,1.0328788,3.4683497,103.1355,-7,49,0,0
.25799176,1.1278809,9.1977959,79.179459,-7,49,0,2
.34239355,1.1102852,-1.5600721,57.955631,-7,49,0,3.2
.45029587,1.1347493,2.2034044,54.779774,-7,49,0,3.2
.55729431,.97954601,-13.677312,62.088131,-7,49,0,1.6
.65809554,.62510204,-36.184513,101.25188,-6,36,0,0
.70775396,.96657711,54.627083,43.279446,-6,36,0,0
.68098539,.92858255,-3.9308362,40.213425,-6,36,0,0
.66180634,.89755607,-3.3412654,47.669327,-6,36,0,3
.63997483,.93056667,3.6778214,40.0844,-6,36,0,6
.59852195,.95720249,2.86233,39.112709,-6,36,0,1
.59976685,.99415851,3.8608341,26.984762,-4,16,0,2
.5992111,1.0389864,4.5091391,30.669455,-4,16,0,1
.57620519,1.1074737,6.591732,32.257301,-4,16,0,.80000001
.58483881,1.0576168,-4.5018539,30.753502,-3,9,0,0
