HIVDeathRate,GDPLagK,GDPGrowthLag,OPENLag,POLITYLag,POLITYSQLag,InterstateWarLag,BatDeaths1000Lag
.48908707,1.0767429,1.8084093,36.097351,-3,9,0,0
.36070433,1.1157169,3.6196196,37.424793,-3,9,0,0
.28613862,1.1213441,.50436234,43.287773,-3,9,0,0
.25330019,1.8528298,-3.9569855,64.44902,-1,1,0,0
.24622013,1.8269361,-1.3975205,65.35054,-1,1,0,.1
.23949577,1.7841538,-2.3417501,63.025505,-1,1,0,0
.23307163,1.7406576,-2.4379199,62.094593,-1,1,0,.104
.2761136,1.6921489,1.5929548,59.638302,-1,1,0,0
.26885441,1.6839527,-.48436928,64.820068,-1,1,0,.142
.26182789,1.6969894,.774176,63.019432,-1,1,0,0
.33117747,1.7174741,3.1033387,66.324341,-1,1,0,.36300001
.24193142,1.7407068,1.3527192,69.320999,-1,1,0,0
.23565196,1.732115,-.49357644,68.227753,8,64,0,.054000001
.20200351,1.7646792,1.8800262,66.20533,8,64,0,.090000004
.14908862,1.7648695,.010779186,66.730125,8,64,0,0
.17433095,1.7900882,1.4289225,69.952026,8,64,0,.039999999
.11681905,1.8536756,3.5522015,67.640053,8,64,0,0
.13805506,1.8690149,.82750541,69.599007,8,64,0,0
.14503153,1.8711016,.11164844,65.787987,8,64,0,0
.12233248,2.9355192,1.1145616,39.69659,-7,49,0,0
.16163042,2.902323,-1.1308422,45.129108,-7,49,0,0
.096724056,2.6160858,-9.8623571,45.010841,-6,36,0,.2
.17289093,2.4129837,-7.7635846,44.258759,-7,49,0,.60000002
.15135297,2.4355257,.93419683,42.000645,-7,49,0,.60000002
.24138835,2.4415703,.24818753,39.607777,-7,49,0,.60000002
.23968831,2.1868544,-10.432465,38.809479,-7,49,0,1
.21561441,1.6145763,-26.169004,39.069679,4,16,0,.27399999
.25467095,1.2989337,-19.549564,41.508842,0,0,0,.41299999
.28515497,1.260772,-2.9379265,37.673878,0,0,0,2.063
.33175203,1.1543272,-8.4428244,36.467888,0,0,0,8.25
.34344673,1.1714268,1.4813435,55.451687,0,0,0,.212
.34813496,1.5455441,31.936901,43.650211,2,4,0,0
.34864789,1.6093659,4.1294074,45.182632,5,25,0,0
.34784266,1.5758523,-2.082417,58.192287,5,25,0,0
.35801214,1.6372653,3.8971384,55.430347,5,25,0,0
.32778221,1.6996912,3.8128078,55.078274,5,25,0,0
.33192033,1.7633058,3.7427154,48.994644,5,25,0,0
.24166264,35.423725,9.7145786,342.17957,-2,4,0,0
.2394636,32.866486,-7.2190142,345.84729,-2,4,0,0
.24302518,33.432117,1.7210025,356.89853,-2,4,0,0
.47999614,32.9804,-1.3511522,399.21722,-2,4,0,0
.46884525,36.570381,10.885204,426.72281,-2,4,0,0
.22720043,38.441257,5.115829,446.0643,-2,4,0,0
.21793139,41.150528,7.0478158,456.56149,-2,4,0,0
.99102032,24.303772,6.335247,133.70403,10,100,0,0
.29776868,.71591944,3.1222241,2.6421165,-7,49,0,11.667
.30109942,.70961308,-.88086784,2.5684583,-7,49,0,11.667
.15346004,.70923442,-.053362098,1.0860225,0,0,0,0
.15684712,.66144562,-6.7380848,1.5123723,0,0,0,0
.15943839,.66463119,.48160499,1.6584711,0,0,0,0
.08009661,.51201862,-22.96199,1.9037282,0,0,0,0
.15872794,.50100446,-2.1511302,1.9680526,0,0,0,.5
.25908613,.5048117,.75992024,1.9748172,0,0,0,0
.25169465,.47800347,-5.3105388,2.0256238,0,0,0,0
.18283701,.47474283,-.68213701,2.007978,0,0,0,0
.35435486,.47743109,.56625706,2.0027986,0,0,0,0
.27501726,.47971237,.47782537,2.0121331,0,0,0,0
.2668775,.48079792,.22629131,2.0076361,0,0,0,0
.25904837,.48064244,-.03234224,2.0075221,0,0,0,0
.30172896,.47406018,-1.3694657,2.0090971,0,0,0,0
.34161359,.47090501,-.66556847,2.008085,0,0,0,0
.35522309,.46606988,-1.0267689,2.0082347,0,0,0,0
.36798835,.46347645,-.55645299,2.0084724,0,0,0,.54699999
.092329547,7.9438167,1.4980713,40.266956,4,16,0,0
.097403198,7.9150505,-.36212409,38.402527,5,25,0,0
.09754362,7.7305832,-2.3305893,38.517498,5,25,0,0
.10122015,7.512733,-2.8180296,40.984016,6,36,0,0
.10092244,7.5419664,.38911739,43.529026,8,64,0,0
.10719705,7.5810471,.51817447,46.139866,9,81,0,0
.11607072,7.675878,1.2508936,51.086666,9,81,0,0
.1290869,7.8479557,2.2418022,53.22224,9,81,0,0
.14730124,7.9687705,1.5394449,54.504711,9,81,0,0
.17673792,7.9633994,-.067400567,55.203491,9,81,0,0
.20011434,8.1521387,2.3700831,51.453461,9,81,0,0
.23767713,8.440856,3.5416169,52.513313,9,81,0,0
.27626982,8.6389341,2.3466654,51.47213,9,81,0,0
.32933107,8.7744617,1.5687958,51.581638,9,81,0,0
.36953589,8.9089403,1.5326122,52.135593,9,81,0,0
.3866694,9.1873999,3.1256099,54.247772,9,81,0,0
.37100729,9.6097736,4.597321,56.086994,9,81,0,0
.40411144,9.9786444,3.8384995,60.103088,9,81,0,0
.084464811,18.596655,7.4231186,64.191017,8,64,0,0
.083994791,19.093622,2.672358,59.988415,8,64,0,0
.083578847,20.172211,5.6489406,64.538406,8,64,0,0
.2070522,22.048393,3.3669252,82.81076,8,64,0,0
.20637278,22.972607,4.1917572,88.704643,8,64,0,0
.070810586,18.431042,5.1680913,26.803886,10,100,0,0
.092452183,19.111879,3.6939704,27.621349,10,100,0,0
.13822141,19.524847,2.1607928,29.493977,10,100,0,.046
.19903341,19.583473,.30026793,31.470924,10,100,0,.026000001
.26466504,19.089037,-2.5247633,32.55257,10,100,0,0
.32498032,19.550682,2.4183702,36.198021,10,100,0,0
.22797421,20.162605,3.1299438,38.610344,10,100,0,0
.18695177,20.635553,2.3456619,41.286018,10,100,0,0
.10070215,21.445004,3.9226024,45.284836,10,100,0,0
.12523091,22.558241,5.1911225,47.806137,10,100,0,0
.14901945,23.754654,5.3036675,50.07056,10,100,0,0
.14734611,24.945095,5.0114083,52.610535,10,100,0,0
.13070646,25.826143,3.531944,52.922485,10,100,0,0
.10951208,26.485615,2.5535052,52.995136,10,100,0,0
.093695141,27.295237,3.0568328,53.884632,10,100,0,0
.087561332,28.144325,3.1107628,55.841148,10,100,0,0
.095202602,29.150459,3.5749063,56.692059,10,100,0,0
.10249796,30.289122,3.9061551,58.212776,10,100,0,0
.062661275,1.0461394,7.552412,30.183933,-7,49,0,4.1110001
.078655124,.95578557,-8.636878,29.332172,-7,49,0,4.1110001
.098718911,.98990029,3.5692861,27.421539,-7,49,0,4.112
.14013864,1.0251391,3.5598261,28.984158,-7,49,0,2
.18737416,1.0352621,.98748702,29.787815,-7,49,0,.5
.23996054,.99728626,-3.6682389,36.903187,-7,49,0,.5
.30504015,1.0728641,7.5783401,24.075319,-7,49,0,1
.34689754,1.2437937,15.932096,20.156624,-7,49,0,2
.35904926,1.3030441,4.7636762,20.043165,-7,49,0,1.286
.39437148,1.3574337,4.1740503,21.073019,-7,49,0,2.8280001
.40695617,1.4139904,4.1664343,20.637213,-7,49,0,1.053
.44035494,1.5464535,9.3680429,25.652281,-7,49,0,2.1500001
.43162563,1.5609668,.93848991,30.373922,-7,49,0,2.8340001
.44345063,1.511224,-3.1866679,47.128506,-6,36,0,2.0209999
.45451549,1.5739967,4.1537662,41.13047,-6,36,0,2.375
.46457925,1.8437107,17.135612,48.051174,-6,36,0,.60299999
.45462748,1.959821,6.2976437,45.433834,-4,16,0,0
.46315342,2.1024115,7.275692,44.872486,-4,16,0,0
2.4854169,9.9241619,-.49182501,55.720581,,,0,0
1.23412,9.1485577,-7.8153224,47.597553,,,0,0
1.2265303,9.6280632,5.2413287,33.199574,,,0,0
.81281579,9.3897114,-2.4755964,22.716606,,,0,0
.80753654,8.3931885,-10.612918,221.47679,,,0,0
.60110164,7.4347801,-11.418885,207.81975,,,0,0
.47667283,7.6737857,3.2146933,169.91116,,,0,0
.33715943,8.4842863,10.561938,131.52328,,,0,0
.29199332,9.2606163,9.1502104,112.4948,,,0,0
.23126039,9.619978,3.8805342,86.342445,,,0,0
.20829545,7.3513722,-23.58223,118.27655,,,0,0
.34955978,7.4903865,1.8909966,118.16799,,,0,0
.30064902,7.8765316,5.1552143,143.93314,,,0,0
.26342294,7.892396,.20140927,92.438995,,,0,0
.23413719,8.4278421,6.7843246,106.7924,,,0,0
.21048583,8.6370564,2.4824305,130.41418,,,0,0
.19099864,9.1967869,6.4805593,109.74168,,,0,0
.14430013,5.7764115,2.796253,176.68961,-10,100,0,0
.15734237,6.242631,8.0710859,155.57364,-10,100,0,0
.12066944,5.803647,-3.7420697,172.96457,-10,100,0,0
.12138189,5.9413948,3.3170671,162.96634,-9,81,0,0
.1262497,6.2331648,4.9107971,164.05998,-9,81,0,0
.14660405,6.3298855,1.5517124,165.43825,-9,81,0,0
.16900167,6.2209187,-1.7214715,169.40613,-9,81,0,0
.19537023,6.2697315,.78466535,179.57912,-9,81,0,0
.23458008,6.5603552,4.6353374,161.77338,-9,81,0,0
.27414885,6.5872607,.41012999,173.83754,-9,81,0,0
.32250601,6.4578247,-1.9649427,196.82303,-9,81,0,0
.37406105,6.77987,4.986896,177.51585,-9,81,0,0
.37067261,7.0324392,3.7252834,158.88252,-9,81,0,0
.33491415,6.9443269,-1.2529455,183.50064,-9,81,0,0
.33501866,7.0940003,2.15534,169.21758,-9,81,0,0
.3338587,7.3196759,3.1812119,147.01901,-9,81,0,0
.11683608,23.461245,2.5536835,53.119373,10,100,0,0
.23208857,23.454372,-.029288674,53.304413,10,100,0,0
.23073372,22.946638,-2.1647739,52.331139,10,100,0,0
.22939463,22.480078,-2.0332379,54.122276,10,100,0,0
.11081512,29.616674,4.100914,87.146431,10,100,0,0
.11012603,30.657459,3.5141866,89.7285,10,100,0,0
.10931242,31.978777,4.3099399,93.2388,10,100,0,0
.18623361,32.159237,3.7237465,61.203205,10,100,0,0
.14705881,33.074013,2.844522,60.645336,10,100,0,0
.29090908,32.205978,-2.6245167,60.90659,10,100,0,0
.28826749,31.678257,-1.6385843,61.507732,10,100,0,0
.28595939,31.328527,-1.1040065,62.102444,10,100,0,0
.34086069,31.697851,1.178874,63.617912,10,100,0,0
.28272545,31.729538,.099966757,64.510574,10,100,0,0
.1175696,31.735863,.019933755,66.768898,10,100,0,0
.11599492,33.408752,.33879772,77.051849,10,100,0,0
.11526354,34.414063,3.0091145,83.006142,10,100,0,0
.11439509,34.526688,.32726574,83.356033,10,100,0,0
.11354928,34.400162,-.36646378,82.63179,10,100,0,0
.11277138,34.038139,-1.0523709,83.323479,10,100,0,0
.11205085,34.753258,2.1009309,87.317192,10,100,0,0
.11134963,35.444138,1.9879522,91.118179,10,100,0,0
.11037415,36.509739,3.0064251,95.521805,10,100,0,0
.16200012,1.5682346,17.347618,109.68009,-1,1,0,0
.16010326,1.9017876,21.269331,138.17381,-1,1,0,0
.15828262,2.005461,5.4513688,106.11989,-1,1,0,0
.15647882,2.1202838,5.7255054,108.02758,-1,1,0,0
.1546222,2.3876009,12.607599,119.02068,-3,9,0,0
.15266679,2.5030866,4.836906,138.68535,-3,9,0,0
.37651527,2.6275783,4.9735274,142.95729,-3,9,0,0
.2472768,2.6003237,-1.0372525,192.84627,-3,9,0,0
.14709207,.59187299,-1.5039101,34.984673,-6,36,0,0
.16563961,.5782963,-2.293839,41.678867,-6,36,0,0
.18950202,.6424824,11.099168,36.275211,-6,36,0,0
.21211138,.68609995,6.7889042,41.607048,-5,25,0,0
.2376323,.63939518,-6.8072767,50.354084,-5,25,0,0
.26663586,.63024181,-1.4315751,49.142399,-5,25,0,0
.29952314,.63159245,.21431026,54.753628,-1,1,0,0
.33447462,.63531357,.58916295,49.659752,-1,1,0,0
.37288898,.64300221,1.2102051,46.400856,-1,1,0,0
.40641993,.65286428,1.5337584,55.322922,-1,1,0,0
.45771134,.66221315,1.4319702,52.343826,-1,1,0,0
.45270228,.68080741,2.8079054,50.667347,-1,1,0,0
.49549353,.70444679,3.4722507,46.290565,-1,1,0,0
.49001375,.74014521,5.0675826,48.298126,-1,1,0,0
.49220264,.77756321,5.055501,50.232727,-1,1,0,0
.48729306,.81703341,5.0761371,51.212887,-1,1,0,0
.44249588,.85944247,5.1906123,52.143051,-1,1,0,0
.38295925,.89526999,4.1687031,50.18716,-1,1,0,0
.018419148,4.7776117,9.7087412,87.047646,3,9,0,0
.027905226,5.4056664,13.14579,90.502785,3,9,0,0
.051963449,5.8065162,7.4153552,94.475891,-1,1,0,0
.088021748,6.2282767,7.2635818,96.625198,9,81,0,0
.13395461,6.6084504,6.1039872,101.68161,9,81,0,0
.20695752,7.0612712,6.8521485,107.44195,9,81,0,0
.27830786,7.4478874,5.4751682,118.59412,9,81,0,0
.36545902,7.7101488,3.5212905,110.15111,9,81,0,0
.42874932,7.5052657,-2.6573203,108.36536,9,81,0,0
.50799751,6.707449,-10.630099,111.59363,9,81,0,0
.58609104,6.9634848,3.8171911,116.79288,9,81,0,0
.63445848,7.0584078,1.363151,139.29517,9,81,0,0
.65869915,7.2843757,3.2014019,127.50983,9,81,0,0
.67603987,7.540987,3.5227604,137.88171,9,81,0,0
.57540095,8.0014315,6.105895,138.82002,9,81,0,.027000001
.46558696,8.3825645,4.7633095,146.51079,9,81,0,.5
.46159983,8.6664143,3.3861885,149.50453,9,81,0,.57999998
.33570194,9.0694551,4.6506109,149.74503,-5,25,0,.278
.18034323,1.1371821,1.0422937,64.232574,-7,49,0,0
.11176429,1.1836098,4.0827007,56.676743,-7,49,0,0
.15997875,1.1544269,-2.4655957,53.163048,-5,25,0,0
.12270099,1.0778908,-6.6298003,44.979382,-3,9,0,0
.13163309,.93896931,-12.888265,37.328312,-2,4,0,0
.1476284,1.0215744,8.7974167,46.941662,-2,4,0,0
.17514974,1.0255824,.39234486,52.034275,-2,4,0,0
.21242237,1.0573792,3.100373,56.68327,-2,4,0,0
.24978881,1.0473738,-.94625348,55.726559,-2,4,0,0
.28197873,.99284619,-5.2061262,64.696892,-2,4,0,0
.32389182,.99323624,.039289102,58.591282,-2,4,0,0
.35865119,.98350978,-.97927886,62.393059,-2,4,0,0
.39796251,.89737093,-8.7583075,67.735252,-2,4,0,0
.42565304,.84752476,-5.5546851,72.279572,-2,4,0,0
.43602821,.88112152,3.9641011,83.558655,-2,4,0,0
.40544721,.87936759,-.19905907,80.762856,-2,4,0,0
.42544317,.88878107,1.0704801,79.026604,-4,16,0,0
.4190419,.87935871,-1.0601448,81.960899,-4,16,0,0
.40864262,8.9638863,.92744344,115.45403,9,81,0,0
.27045256,9.4328585,5.2317834,119.73306,9,81,0,.029999999
.16101025,9.4363451,.03696312,142.61253,9,81,0,0
.13311194,9.6743584,2.5223055,127.06687,9,81,0,0
.1981708,8.7347116,-9.7127533,153.07207,9,81,0,0
.15747933,9.727129,11.361759,135.13562,9,81,0,0
.32450297,11.059177,8.9006252,126.9055,9,81,0,0
.29816881,11.307511,2.2455029,154.46999,10,100,0,0
.27570635,12.166552,7.5970659,146.27017,10,100,0,0
.54715085,15.298763,16.306477,148.86293,10,100,0,0
.5452047,15.603744,1.9934897,151.13647,10,100,0,0
.54333222,16.164343,3.592732,134.96236,10,100,0,0
.50538015,18.986576,17.45962,118.84396,10,100,0,0
.50184482,21.403017,8.1957092,107.97521,10,100,0,0
.21150815,7.0002623,3.4384484,109.99698,-3,9,0,0
.20912845,7.3669901,5.2387757,107.28554,-3,9,0,0
.1006806,8.3552704,4.7450728,105.04984,-4,16,0,0
.19942167,8.836648,5.7613688,104.45393,-4,16,0,0
.19747041,9.2882977,5.1110935,99.738739,-4,16,0,0
.19559138,9.6122885,3.4881532,101.01503,-4,16,0,0
.23320477,.70440263,4.0210943,31.305367,-7,49,0,1
.26625881,.74010074,5.0678577,27.076187,-7,49,0,0
.30502209,.75933665,2.5990922,25.629551,-7,49,0,1
.34191513,.76489264,.73169065,24.000021,-7,49,0,0
.38531092,.80011046,4.6042848,22.456791,-4,16,0,0
.43899199,.93586576,16.967068,26.798239,-4,16,0,.25
.45235002,.90407425,-3.3970125,33.820412,-4,16,0,.25
.50622433,.95117015,5.2092924,39.922234,-4,16,0,.5
.52660924,.98878384,3.954457,33.091629,-4,16,0,.25
.55053437,1.0197737,3.1341472,34.273109,-4,16,0,.80000001
.57180417,1.0706997,4.9938517,32.25951,-4,16,0,0
.59644157,1.0937347,2.1513984,30.59276,-4,16,0,0
.61694992,1.1134011,1.7980865,33.307892,-4,16,0,.28299999
.58741862,1.1405885,2.4418402,33.825089,-4,16,0,1.0319999
.5489096,1.1512331,.93324429,34.46949,-4,16,0,.62400001
.50402713,1.1594914,.71735835,38.070858,-4,16,0,1.624
.49289408,1.1672586,.66988081,42.758465,-1,1,0,.76999998
.46122482,1.1687804,.13036917,48.854095,-1,1,0,.292
.039171759,5.7227983,-9.8644562,78.691109,7,49,0,0
.032941911,5.2281322,-8.6437798,101.18587,7,49,0,0
.039885178,5.1605029,-1.2935647,98.253494,7,49,0,0
.043618288,5.1823745,.42382333,100.22542,7,49,0,0
.069720641,5.3335891,2.9178612,89.336029,7,49,0,0
.10270343,5.6436529,5.813417,104.32101,6,36,0,0
.14061052,6.1758952,9.4308109,100.70806,6,36,0,0
.15971328,6.6215277,7.2156825,100.16072,6,36,0,0
.17831936,7.2582974,9.6166515,104.07451,6,36,0,0
.18398555,8.2532873,13.708318,109.41079,6,36,0,0
.22797991,8.5625582,3.7472494,102.11914,6,36,0,0
.25532499,9.1950321,7.3864975,96.345787,7,49,0,0
.17467985,21.73283,2.2178373,36.049271,10,100,0,.075000003
.17414048,21.742496,.044468954,36.968426,10,100,0,.081
.1736702,21.300262,-2.033957,36.808529,10,100,0,.096000001
.17325433,21.313606,.062643491,38.700966,10,100,0,0
.17281382,21.754496,2.0685856,39.262115,10,100,0,0
.17235723,22.63538,4.049201,40.438393,10,100,0,0
.17191893,23.183746,2.4226108,42.299828,10,100,0,0
.085738353,23.802788,2.6701558,44.886082,10,100,0,0
.085488878,24.554949,3.1599696,47.239594,10,100,0,0
.034081731,25.455591,3.6678646,48.083778,10,100,0,.055
.016980086,26.14654,2.7143257,49.354378,10,100,0,0
.016917985,27.03183,3.385886,51.88995,10,100,0,0
.016855543,27.598919,2.0978513,52.60812,10,100,0,0
.016787319,28.081741,1.7494332,53.11047,10,100,0,0
.04175026,28.979473,3.1968443,52.247639,10,100,0,0
.041509982,29.880177,3.1080725,53.443676,10,100,0,0
.041250791,30.275795,1.3240175,56.602524,10,100,0,0
.040982708,31.14208,2.8613145,60.382492,10,100,0,0
.13620539,30.860355,2.5927181,15.765859,10,100,0,0
.15811464,30.993877,.43266016,16.467983,10,100,0,0
.20791587,30.411617,-1.878629,17.045197,10,100,0,0
.26290241,31.109301,2.2941358,17.569149,10,100,0,0
.31670505,31.697069,1.8893644,18.045668,10,100,0,0
.36928824,32.79818,3.4738634,19.015383,10,100,0,0
.23509556,33.293831,1.5112108,20.18257,10,100,0,0
.13447909,34.286827,2.982527,21.020433,10,100,0,0
.10875317,35.615601,3.8754656,22.532219,10,100,0,0
.10751147,36.850155,3.4663267,23.086557,10,100,0,0
.10040374,38.162312,3.5607915,23.848783,10,100,0,0
.099376149,39.241009,2.8265984,25.534678,10,100,0,0
.10420719,38.935284,-.77909285,24.544411,10,100,0,12.377
.10328872,39.056213,.31058854,24.522018,10,100,0,.87699997
.10232203,39.703022,1.6561044,24.618814,10,100,0,0
.10701959,40.908958,3.0373764,26.184704,10,100,0,.31999999
.11715285,41.870411,2.3502336,26.933146,10,100,0,.1
.12156536,42.683365,1.9415921,27.961403,10,100,0,.191
.32200322,8.5871992,-.056887981,34.705288,10,100,0,0
.31982133,8.5517387,-.41294998,36.163528,10,100,0,0
.3175934,8.8731613,3.758568,38.924679,10,100,0,0
.31532779,9.7226248,9.5734081,40.485252,10,100,0,0
.31303725,10.025964,3.1199265,43.817791,10,100,0,0
.15536667,10.729008,7.0122313,47.795769,10,100,0,0
.30906656,10.528344,-1.8702921,46.922131,10,100,0,0
.30710816,11.043602,4.894012,49.455826,10,100,0,0
.20363837,11.558474,4.6621675,53.183624,10,100,0,0
.20270701,12.096579,4.655498,52.420368,10,100,0,0
.50492084,11.702433,-3.2583168,50.441166,10,100,0,0
.3778311,11.426366,-2.3590529,52.785431,10,100,0,0
.37781164,10.953676,-4.1368413,50.613789,10,100,0,0
.15135281,9.4011135,-14.173893,47.036041,10,100,0,0
.30287135,9.5998344,2.1138015,48.302032,10,100,0,0
.30250567,10.636107,10.7947,55.191029,10,100,0,0
.30170774,11.156951,4.8969393,59.523979,10,100,0,0
.25070903,12.086782,8.3340864,61.49287,10,100,0,0
.077326402,1.6258173,3.5999835,68.160713,-9,81,0,0
.076431066,1.745397,7.3550577,73.758575,-9,81,0,.046999998
.075512156,1.8477359,5.8633523,69.631927,-9,81,0,0
.18609637,1.9450557,5.2669806,74.824333,-9,81,0,0
.029583126,1.484028,4.9142532,56.770355,-7,49,0,0
.028989822,1.5613409,5.2096677,59.831451,-7,49,0,0
.05685994,1.6551774,6.0099878,66.013756,-7,49,0,0
.13951041,1.6967322,2.5105958,61.415096,-7,49,0,0
.068511926,1.7568089,3.5407271,74.410736,-7,49,0,0
.13458949,1.8829799,7.1818352,72.134277,-7,49,0,0
.13252054,2.0293181,7.7716303,87.841103,-7,49,0,0
.10454783,2.1573169,6.3074698,90.657951,-7,49,0,0
.16125911,2.232085,3.4657977,95.439529,-7,49,0,0
.16315581,2.3017232,3.1198668,102.57171,-7,49,0,0
.23299418,2.4074438,4.5931149,111.88354,-7,49,0,0
.22263362,2.5175698,4.5743942,112.0645,-7,49,0,0
.237323,2.6141877,3.8377402,121.79053,-7,49,0,0
.31695068,2.7427447,4.9176688,130.89822,-7,49,0,0
.40911457,2.9614522,7.9740353,141.24429,-7,49,0,0
.47541621,3.2563307,9.9572344,142.6032,-7,49,0,0
.56367868,3.4772353,6.7838483,151.29733,-7,49,0,0
.26364356,,,,-5,25,0,0
.26330909,,,,-5,25,0,0
.26156017,,,,-5,25,0,.063000001
.25976366,,,,-5,25,0,0
.25857702,,,,-7,49,0,0
.25843176,,,,-7,49,0,0
.12972055,,,,-7,49,0,0
.13439471,,,,6,36,0,0
.13492419,7.2441344,,80.006241,6,36,0,0
.13547236,,,,6,36,0,0
.095452212,1.4272182,-8.5279093,18.364519,-9,81,0,0
.11165578,1.3685459,-4.1109476,17.362385,-9,81,0,0
.13329871,1.2791816,-6.5298696,16.598055,6,36,0,0
.16236579,1.2113638,-5.3016605,17.754045,6,36,0,0
.19267222,1.2066387,-.39006156,16.964937,6,36,0,0
.23852979,1.1194651,-7.2244973,19.750109,6,36,0,0
.28595117,1.0510067,-6.1152797,20.115767,6,36,0,0
.33790451,1.0298022,-2.0175388,20.184155,1,1,0,0
.3841798,1.0399421,.98464751,21.753109,1,1,0,0
.4236393,1.0270584,-1.2388927,22.545586,1,1,0,0
.45682216,1.036309,.90068412,22.569038,1,1,0,0
.47489381,1.0384907,.21052259,18.210167,1,1,0,0
.49631181,.98717755,-4.9411182,21.549841,5,25,0,0
.49927476,1.0672907,8.1153708,17.159906,5,25,0,0
.47010735,1.1254351,5.4478521,14.784153,5,25,0,0
.43560392,1.7602206,56.403568,58.309731,5,25,0,0
.39329147,1.7917315,1.790163,58.746059,5,25,0,0
.30908147,1.9009806,6.097405,58.884071,5,25,0,0
.12758414,4.658391,13.213361,53.872017,-6,36,0,0
.1447491,4.7351899,1.6486174,56.760872,-6,36,0,0
.15512323,5.2676969,11.24573,61.235691,-6,36,0,0
.17133218,4.1995687,-20.276949,92.562363,-6,36,0,0
.19328529,4.1334949,-1.573356,88.46537,-6,36,0,0
.22056282,4.3542938,5.3417125,95.820686,-6,36,0,0
.24938324,4.5280104,3.9895368,102.36604,-6,36,0,0
.2837474,4.9315057,8.9111032,91.067818,-6,36,0,0
.30878159,5.2102003,5.6513057,101.04499,-6,36,0,0
.36680081,5.2013173,-.17048669,106.84193,-6,36,0,0
.40518403,4.8492675,-6.7684779,117.35009,-3,9,0,0
.45187458,4.5279899,-6.6252785,135.64235,-3,9,0,0
.5099318,4.1279368,-8.8351116,137.41608,-4,16,0,0
.57868624,3.7698092,-8.6757059,145.74026,-4,16,0,0
.6244778,3.0866044,-18.12307,137.7903,-4,16,0,0
.64186418,2.088578,-32.334118,153.96523,-4,16,0,0
.6592685,2.1464329,2.7700567,148.96844,-4,16,0,0
.6827246,2.0151272,-6.1173911,146.50731,-4,16,0,0
